token_id,metadata_cover
1441,UNCOMMON
1442,RARE
1443,UNCOMMON
1445,UNCOMMON
1446,UNCOMMON
1447,GOLD
1448,UNCOMMON
1449,UNCOMMON
1450,GOLD
1451,UNCOMMON
1452,UNCOMMON
1453,UNCOMMON
1454,UNCOMMON
1455,RARE
14754,UNCOMMON
1457,UNCOMMON
1458,EPIC
1459,GOLD
1460,UNCOMMON
1461,UNCOMMON
1462,RARE
1463,UNCOMMON
1464,UNCOMMON
1465,UNCOMMON
1466,UNCOMMON
1467,GOLD
1469,RARE
1470,UNCOMMON
1471,UNCOMMON
1472,EPIC
1473,RARE
1474,UNCOMMON
1475,UNCOMMON
1476,RARE
1477,UNCOMMON
1478,UNCOMMON
1479,UNCOMMON
1480,UNCOMMON
1481,UNCOMMON
1482,GOLD
1483,UNCOMMON
1484,RARE
1486,UNCOMMON
1487,UNCOMMON
1488,UNCOMMON
1489,UNCOMMON
1490,UNCOMMON
1491,GOLD
1492,UNCOMMON
1493,UNCOMMON
1494,UNCOMMON
1495,RARE
1496,UNCOMMON
1401,UNCOMMON
1412,UNCOMMON
1415,EPIC
1497,RARE
1498,UNCOMMON
1499,UNCOMMON
1500,UNCOMMON
14929,UNCOMMON
3068,RARE
3069,RARE
3070,UNCOMMON
3071,UNCOMMON
3072,UNCOMMON
3074,UNCOMMON
3075,UNCOMMON
3076,UNCOMMON
3077,UNCOMMON
3078,UNCOMMON
3079,GOLD
3080,UNCOMMON
3081,UNCOMMON
3082,UNCOMMON
3083,UNCOMMON
3084,UNCOMMON
3085,GOLD
3086,UNCOMMON
3087,RARE
3088,UNCOMMON
3089,UNCOMMON
3091,UNCOMMON
3092,UNCOMMON
3093,UNCOMMON
3094,UNCOMMON
3095,UNCOMMON
3096,RARE
3097,RARE
3098,RARE
3099,UNCOMMON
3100,UNCOMMON
1392,UNCOMMON
3001,UNCOMMON
1502,EPIC
1503,UNCOMMON
1504,UNCOMMON
1505,RARE
1506,GOLD
1507,UNCOMMON
1508,EPIC
1509,GOLD
1510,UNCOMMON
1511,UNCOMMON
1513,UNCOMMON
1514,UNCOMMON
1515,UNCOMMON
1516,UNCOMMON
1517,RARE
1518,GOLD
1519,RARE
1520,UNCOMMON
1521,RARE
1522,RARE
1523,UNCOMMON
1524,GOLD
1525,UNCOMMON
1526,EPIC
1527,GOLD
1528,UNCOMMON
1530,GOLD
1531,RARE
1532,UNCOMMON
1533,GOLD
1534,UNCOMMON
1535,UNCOMMON
1536,UNCOMMON
1537,UNCOMMON
1538,RARE
1539,GOLD
1540,UNCOMMON
3002,UNCOMMON
1542,UNCOMMON
1543,UNCOMMON
1544,RARE
1545,GOLD
1546,UNCOMMON
1547,UNCOMMON
1548,UNCOMMON
1549,UNCOMMON
1550,UNCOMMON
1551,UNCOMMON
1552,UNCOMMON
1554,RARE
1555,UNCOMMON
1556,UNCOMMON
1557,UNCOMMON
1558,UNCOMMON
1559,RARE
1560,UNCOMMON
1561,RARE
1562,RARE
1563,UNCOMMON
1564,GOLD
1565,UNCOMMON
1566,RARE
1567,UNCOMMON
1568,UNCOMMON
1569,UNCOMMON
1571,RARE
1572,UNCOMMON
1573,RARE
1574,UNCOMMON
1575,UNCOMMON
1576,UNCOMMON
1577,UNCOMMON
1578,UNCOMMON
1579,UNCOMMON
1580,UNCOMMON
1581,UNCOMMON
1501,UNCOMMON
1427,UNCOMMON
1512,RARE
1444,UNCOMMON
1529,RARE
1456,GOLD
1541,UNCOMMON
1468,UNCOMMON
1553,UNCOMMON
1485,UNCOMMON
1570,UNCOMMON
1582,UNCOMMON
1583,UNCOMMON
1584,UNCOMMON
1585,UNCOMMON
1601,RARE
1586,UNCOMMON
1602,RARE
1587,UNCOMMON
1603,UNCOMMON
1588,GOLD
1604,UNCOMMON
1589,UNCOMMON
1605,UNCOMMON
1590,UNCOMMON
1606,UNCOMMON
1591,UNCOMMON
1607,UNCOMMON
1592,UNCOMMON
1608,UNCOMMON
1593,UNCOMMON
1594,UNCOMMON
1595,UNCOMMON
1596,EPIC
1597,RARE
1598,UNCOMMON
1599,UNCOMMON
1600,UNCOMMON
3003,UNCOMMON
3004,UNCOMMON
1610,RED
1611,UNCOMMON
1612,EPIC
1613,GOLD
1614,UNCOMMON
1615,UNCOMMON
1616,GOLD
1617,UNCOMMON
1618,UNCOMMON
1619,GOLD
1620,UNCOMMON
1622,UNCOMMON
1623,RARE
1624,UNCOMMON
1625,UNCOMMON
1626,UNCOMMON
1627,UNCOMMON
1628,UNCOMMON
1629,UNCOMMON
1630,UNCOMMON
1631,UNCOMMON
1632,UNCOMMON
1633,UNCOMMON
1634,UNCOMMON
1635,UNCOMMON
1636,UNCOMMON
1637,RARE
1639,UNCOMMON
1640,GOLD
1641,UNCOMMON
1642,UNCOMMON
1643,UNCOMMON
1644,EPIC
1645,UNCOMMON
1646,GOLD
1647,UNCOMMON
1648,UNCOMMON
1649,GOLD
3005,UNCOMMON
1651,UNCOMMON
1652,UNCOMMON
1653,UNCOMMON
1654,UNCOMMON
1655,UNCOMMON
1656,UNCOMMON
1657,UNCOMMON
1658,UNCOMMON
1659,UNCOMMON
1660,UNCOMMON
1661,RARE
1663,EPIC
1664,RARE
1665,UNCOMMON
1666,UNCOMMON
1667,GOLD
1668,UNCOMMON
1669,UNCOMMON
1670,UNCOMMON
1671,UNCOMMON
1672,UNCOMMON
1673,UNCOMMON
1674,UNCOMMON
1675,UNCOMMON
1676,GOLD
1677,UNCOMMON
1678,RARE
1680,UNCOMMON
1681,RARE
1682,GOLD
1683,UNCOMMON
1684,UNCOMMON
1685,RARE
1686,RARE
1687,UNCOMMON
1688,RED
1689,RARE
1690,RARE
3006,UNCOMMON
1609,RARE
1702,RARE
1703,GOLD
1621,EPIC
1705,UNCOMMON
1706,GOLD
1707,UNCOMMON
1708,UNCOMMON
1709,GOLD
1710,UNCOMMON
1711,UNCOMMON
1713,UNCOMMON
1714,UNCOMMON
1715,UNCOMMON
1716,UNCOMMON
1717,RARE
1718,UNCOMMON
1719,UNCOMMON
1720,UNCOMMON
1638,UNCOMMON
1722,UNCOMMON
1723,UNCOMMON
1724,UNCOMMON
1725,UNCOMMON
1726,UNCOMMON
1727,UNCOMMON
1728,UNCOMMON
1730,UNCOMMON
1650,UNCOMMON
1692,UNCOMMON
1693,RARE
1694,UNCOMMON
1695,EPIC
1696,UNCOMMON
1697,UNCOMMON
1698,UNCOMMON
1699,UNCOMMON
1700,UNCOMMON
3007,UNCOMMON
1732,UNCOMMON
1733,UNCOMMON
1734,UNCOMMON
1735,UNCOMMON
1736,RARE
1737,UNCOMMON
1738,UNCOMMON
1739,UNCOMMON
1740,GOLD
1741,RARE
1742,UNCOMMON
1744,UNCOMMON
1745,UNCOMMON
1746,UNCOMMON
1747,UNCOMMON
1748,UNCOMMON
1749,UNCOMMON
1750,UNCOMMON
1751,RARE
1752,UNCOMMON
1753,UNCOMMON
1754,RARE
1755,GOLD
1756,UNCOMMON
1757,UNCOMMON
1758,UNCOMMON
1759,UNCOMMON
1761,RARE
1762,RARE
1763,RARE
1764,RARE
1765,EPIC
1766,UNCOMMON
1767,UNCOMMON
1768,RARE
1769,RARE
1770,RARE
1771,RARE
1701,GOLD
1704,UNCOMMON
1712,UNCOMMON
1721,RARE
1729,UNCOMMON
1731,GOLD
1743,GOLD
1760,UNCOMMON
1772,UNCOMMON
1773,UNCOMMON
1774,UNCOMMON
1775,RARE
1776,UNCOMMON
1777,RARE
1778,UNCOMMON
1779,GOLD
1780,UNCOMMON
1781,UNCOMMON
1782,UNCOMMON
1783,UNCOMMON
1784,RARE
1785,RARE
1786,UNCOMMON
1787,RARE
1788,RARE
1789,UNCOMMON
1790,RARE
1791,UNCOMMON
1792,UNCOMMON
1793,GOLD
1794,UNCOMMON
1795,UNCOMMON
1796,GOLD
1797,UNCOMMON
1798,UNCOMMON
1799,RARE
1800,UNCOMMON
3008,UNCOMMON
3009,RARE
1662,UNCOMMON
1679,RARE
1691,UNCOMMON
3010,UNCOMMON
1802,GOLD
1803,RARE
1804,UNCOMMON
1805,UNCOMMON
1806,UNCOMMON
1807,RARE
1808,UNCOMMON
1809,EPIC
1810,UNCOMMON
1812,UNCOMMON
1813,UNCOMMON
1814,UNCOMMON
1815,EPIC
1816,UNCOMMON
1817,UNCOMMON
1818,RARE
1819,UNCOMMON
1820,RARE
1821,UNCOMMON
1822,UNCOMMON
1823,UNCOMMON
1824,UNCOMMON
1825,RARE
1826,GOLD
1827,UNCOMMON
1829,GOLD
1830,UNCOMMON
1831,UNCOMMON
1832,UNCOMMON
1833,RARE
1834,UNCOMMON
1835,UNCOMMON
1836,UNCOMMON
1837,UNCOMMON
1838,UNCOMMON
3011,UNCOMMON
1840,UNCOMMON
1841,RARE
1842,UNCOMMON
1843,UNCOMMON
1844,UNCOMMON
1845,UNCOMMON
1846,UNCOMMON
1847,GOLD
1848,UNCOMMON
1849,RARE
1850,GOLD
1852,UNCOMMON
1853,UNCOMMON
1854,UNCOMMON
1855,RARE
1856,GOLD
1857,UNCOMMON
1858,RARE
1859,GOLD
1860,UNCOMMON
1861,UNCOMMON
1862,GOLD
1863,UNCOMMON
1864,UNCOMMON
1865,UNCOMMON
1866,EPIC
1867,UNCOMMON
1869,UNCOMMON
1870,EPIC
1871,UNCOMMON
1872,UNCOMMON
1873,UNCOMMON
1874,GOLD
1875,UNCOMMON
1876,UNCOMMON
1877,RARE
1878,UNCOMMON
1879,UNCOMMON
3012,UNCOMMON
1801,UNCOMMON
1811,PURPLE
1902,RARE
1903,UNCOMMON
1904,GOLD
1905,RARE
1906,UNCOMMON
1907,RARE
1908,RARE
1909,UNCOMMON
1910,GOLD
1912,UNCOMMON
1913,GOLD
1914,UNCOMMON
1915,UNCOMMON
1916,GOLD
1917,UNCOMMON
1918,UNCOMMON
1880,UNCOMMON
1881,UNCOMMON
1882,UNCOMMON
1883,GOLD
1884,UNCOMMON
1885,UNCOMMON
1886,UNCOMMON
1887,RARE
1888,UNCOMMON
1890,UNCOMMON
1891,UNCOMMON
1892,GOLD
1893,UNCOMMON
1894,UNCOMMON
1895,UNCOMMON
1896,UNCOMMON
1897,UNCOMMON
1898,UNCOMMON
1899,UNCOMMON
1900,UNCOMMON
3013,UNCOMMON
1920,UNCOMMON
1921,RARE
1922,UNCOMMON
1923,RARE
1924,UNCOMMON
1925,UNCOMMON
1926,RARE
1927,RARE
1928,UNCOMMON
1929,UNCOMMON
1930,UNCOMMON
1932,UNCOMMON
1933,UNCOMMON
1934,UNCOMMON
1935,RARE
1936,UNCOMMON
1937,UNCOMMON
1938,UNCOMMON
1939,UNCOMMON
1940,UNCOMMON
1941,UNCOMMON
1942,UNCOMMON
1943,RARE
1944,RARE
1945,UNCOMMON
1946,UNCOMMON
1947,UNCOMMON
1949,UNCOMMON
1950,UNCOMMON
1951,UNCOMMON
1952,UNCOMMON
1953,UNCOMMON
1954,UNCOMMON
1955,PURPLE
1956,UNCOMMON
1957,UNCOMMON
1958,RARE
1959,UNCOMMON
3014,RARE
1961,GOLD
1962,UNCOMMON
1963,UNCOMMON
1964,EPIC
1965,UNCOMMON
1966,RARE
1967,UNCOMMON
1968,RARE
1969,UNCOMMON
1970,UNCOMMON
1971,RARE
1973,UNCOMMON
1974,UNCOMMON
1975,RARE
1976,UNCOMMON
1977,RARE
1978,UNCOMMON
1979,UNCOMMON
1980,RARE
1981,UNCOMMON
1982,UNCOMMON
1983,UNCOMMON
1984,RARE
1985,UNCOMMON
1986,UNCOMMON
1987,UNCOMMON
1988,UNCOMMON
1990,UNCOMMON
1991,GOLD
1992,RARE
1993,UNCOMMON
1994,GOLD
1995,UNCOMMON
1996,RARE
1997,GOLD
1998,UNCOMMON
1999,RARE
2000,UNCOMMON
1901,GOLD
1828,UNCOMMON
1911,RARE
1919,RARE
1839,UNCOMMON
1931,UNCOMMON
1851,UNCOMMON
1948,UNCOMMON
1868,GOLD
1960,UNCOMMON
1889,UNCOMMON
1972,UNCOMMON
3015,UNCOMMON
2002,UNCOMMON
2003,UNCOMMON
2004,UNCOMMON
2006,UNCOMMON
2007,UNCOMMON
2008,UNCOMMON
2009,EPIC
2010,UNCOMMON
2011,GOLD
2012,RARE
2013,UNCOMMON
2014,GOLD
2015,UNCOMMON
2016,UNCOMMON
2017,GOLD
2018,UNCOMMON
2019,UNCOMMON
2020,UNCOMMON
2021,UNCOMMON
2023,UNCOMMON
2024,RARE
2025,UNCOMMON
2026,RARE
2027,UNCOMMON
2028,UNCOMMON
2029,UNCOMMON
3016,RARE
2031,RARE
2032,GOLD
2033,UNCOMMON
2034,UNCOMMON
2035,RARE
2036,GOLD
2037,UNCOMMON
2038,UNCOMMON
2039,UNCOMMON
2040,UNCOMMON
2041,RARE
2043,UNCOMMON
2044,UNCOMMON
2045,GOLD
2046,RARE
2047,UNCOMMON
2048,UNCOMMON
2049,GOLD
2050,RARE
2051,UNCOMMON
2052,UNCOMMON
2053,RARE
2054,UNCOMMON
2055,UNCOMMON
2056,UNCOMMON
2057,RARE
2058,GOLD
2060,UNCOMMON
2061,UNCOMMON
2062,RARE
2063,UNCOMMON
2064,UNCOMMON
2065,UNCOMMON
2066,UNCOMMON
2067,RED
2068,RARE
2069,UNCOMMON
2070,UNCOMMON
2001,UNCOMMON
2005,RARE
2022,RARE
2030,UNCOMMON
2071,UNCOMMON
2072,UNCOMMON
2073,GOLD
2074,UNCOMMON
2075,RARE
2076,PURPLE
2077,UNCOMMON
2078,RARE
2079,RARE
2080,UNCOMMON
2081,UNCOMMON
2082,UNCOMMON
2083,UNCOMMON
2084,UNCOMMON
2085,UNCOMMON
2086,UNCOMMON
2087,UNCOMMON
2088,UNCOMMON
2089,UNCOMMON
2090,UNCOMMON
2091,GOLD
2092,UNCOMMON
2093,UNCOMMON
2094,UNCOMMON
2095,UNCOMMON
2096,RARE
2097,EPIC
2098,UNCOMMON
2099,UNCOMMON
2100,RARE
14672,RARE
3102,UNCOMMON
3103,GOLD
3104,UNCOMMON
3105,UNCOMMON
1989,RARE
14584,UNCOMMON
2102,RARE
2103,GOLD
2104,UNCOMMON
2105,RARE
2106,UNCOMMON
2107,UNCOMMON
2108,UNCOMMON
2109,GOLD
2110,UNCOMMON
2111,UNCOMMON
2113,UNCOMMON
2114,UNCOMMON
2115,UNCOMMON
2116,UNCOMMON
2117,UNCOMMON
2118,UNCOMMON
2119,RARE
2120,UNCOMMON
2121,UNCOMMON
2122,RARE
2123,UNCOMMON
2124,UNCOMMON
2125,UNCOMMON
2126,UNCOMMON
2127,GOLD
2128,UNCOMMON
2130,UNCOMMON
2131,UNCOMMON
2132,UNCOMMON
2133,PURPLE
2134,UNCOMMON
2135,EPIC
2136,UNCOMMON
2137,UNCOMMON
2138,UNCOMMON
2139,UNCOMMON
2140,RARE
14841,UNCOMMON
2142,GOLD
2143,RARE
2144,RARE
2145,UNCOMMON
2146,RARE
2147,UNCOMMON
2148,UNCOMMON
2149,RARE
2150,UNCOMMON
2151,UNCOMMON
2152,UNCOMMON
2154,UNCOMMON
2155,UNCOMMON
2156,UNCOMMON
2157,UNCOMMON
2158,UNCOMMON
2159,UNCOMMON
2160,PURPLE
2161,UNCOMMON
2162,UNCOMMON
2163,UNCOMMON
2164,UNCOMMON
2165,RARE
2166,UNCOMMON
2167,RARE
2168,EPIC
2169,RARE
2171,UNCOMMON
2172,GOLD
2173,UNCOMMON
2174,UNCOMMON
2175,RARE
2176,UNCOMMON
2177,UNCOMMON
2178,UNCOMMON
2179,UNCOMMON
2180,UNCOMMON
2181,GOLD
2101,GOLD
2112,PURPLE
2042,UNCOMMON
2129,UNCOMMON
2141,UNCOMMON
2059,RARE
2153,RARE
2170,UNCOMMON
2182,UNCOMMON
2183,UNCOMMON
2184,UNCOMMON
2201,GOLD
2185,UNCOMMON
2202,GOLD
2186,UNCOMMON
2203,UNCOMMON
2187,UNCOMMON
2204,UNCOMMON
2188,UNCOMMON
2205,UNCOMMON
2189,UNCOMMON
2206,RARE
2190,RARE
2207,RARE
2191,UNCOMMON
2208,UNCOMMON
2192,RARE
2209,UNCOMMON
2193,UNCOMMON
2210,UNCOMMON
2194,UNCOMMON
2211,GOLD
2195,UNCOMMON
2196,UNCOMMON
2197,EPIC
2198,UNCOMMON
2199,UNCOMMON
2200,UNCOMMON
14940,UNCOMMON
14771,UNCOMMON
2213,UNCOMMON
2214,GOLD
2215,UNCOMMON
2216,UNCOMMON
2217,UNCOMMON
2218,UNCOMMON
2219,UNCOMMON
2220,GOLD
2221,UNCOMMON
2222,UNCOMMON
2223,GOLD
2225,UNCOMMON
2226,RARE
2227,UNCOMMON
2228,UNCOMMON
2229,UNCOMMON
2230,UNCOMMON
2231,RARE
2232,GOLD
2233,UNCOMMON
2234,UNCOMMON
2235,RED
2236,RARE
2237,UNCOMMON
2238,UNCOMMON
2239,RARE
2240,UNCOMMON
2242,RARE
2243,EPIC
2244,UNCOMMON
2245,UNCOMMON
2246,GOLD
2247,UNCOMMON
2248,EPIC
2249,GOLD
2250,UNCOMMON
2251,UNCOMMON
2252,GOLD
14853,UNCOMMON
2254,RARE
2255,UNCOMMON
2256,UNCOMMON
2257,RARE
2258,UNCOMMON
2259,UNCOMMON
2260,RARE
2261,UNCOMMON
2262,RARE
2263,UNCOMMON
2264,GOLD
2266,RARE
2267,GOLD
2268,RARE
2269,UNCOMMON
2270,UNCOMMON
2271,UNCOMMON
2272,UNCOMMON
2273,UNCOMMON
2274,UNCOMMON
2275,UNCOMMON
2276,GOLD
2277,RARE
2278,UNCOMMON
2279,RARE
2280,UNCOMMON
2281,RARE
2283,RARE
2284,UNCOMMON
2285,UNCOMMON
2286,UNCOMMON
2287,UNCOMMON
2288,GOLD
2289,UNCOMMON
2290,RARE
2291,UNCOMMON
2292,UNCOMMON
2293,UNCOMMON
2212,UNCOMMON
2224,UNCOMMON
2241,UNCOMMON
2253,EPIC
2294,UNCOMMON
2295,UNCOMMON
2296,RARE
2297,UNCOMMON
2298,UNCOMMON
2299,UNCOMMON
2300,UNCOMMON
3112,UNCOMMON
3114,RARE
3115,UNCOMMON
3116,RARE
3117,RARE
3118,GOLD
3119,UNCOMMON
3120,UNCOMMON
3121,UNCOMMON
3122,UNCOMMON
3123,RARE
3124,UNCOMMON
3125,UNCOMMON
3126,RARE
3127,GOLD
3128,UNCOMMON
3129,UNCOMMON
3131,UNCOMMON
3132,RARE
3133,GOLD
3134,UNCOMMON
3135,UNCOMMON
3136,UNCOMMON
3137,UNCOMMON
3138,UNCOMMON
3139,GOLD
3140,RARE
2303,UNCOMMON
2304,UNCOMMON
2305,RARE
2306,UNCOMMON
2307,RARE
2308,UNCOMMON
2309,RARE
2310,UNCOMMON
2311,UNCOMMON
2312,UNCOMMON
2313,RARE
2315,UNCOMMON
2316,UNCOMMON
2317,RARE
2318,UNCOMMON
2319,UNCOMMON
2320,UNCOMMON
2321,GOLD
2322,EPIC
2323,RARE
2324,UNCOMMON
2325,UNCOMMON
2326,RARE
2327,GOLD
2328,UNCOMMON
2329,UNCOMMON
2330,UNCOMMON
2332,UNCOMMON
2333,GOLD
2334,UNCOMMON
2335,UNCOMMON
2336,RARE
2337,RARE
2338,UNCOMMON
2339,GOLD
2340,UNCOMMON
2341,RARE
2342,UNCOMMON
2344,RARE
2345,UNCOMMON
2346,RARE
2347,UNCOMMON
2348,UNCOMMON
2349,RARE
2350,UNCOMMON
2351,UNCOMMON
2352,UNCOMMON
2353,UNCOMMON
2354,UNCOMMON
2356,UNCOMMON
2357,RARE
2358,UNCOMMON
2359,UNCOMMON
2360,UNCOMMON
2361,UNCOMMON
2362,UNCOMMON
2363,UNCOMMON
2364,UNCOMMON
2365,GOLD
2366,UNCOMMON
2367,RARE
2368,UNCOMMON
2369,UNCOMMON
2370,UNCOMMON
2371,UNCOMMON
2373,UNCOMMON
2374,UNCOMMON
2375,UNCOMMON
2376,RARE
2377,GOLD
2378,RARE
2379,UNCOMMON
2380,RARE
2381,UNCOMMON
2382,UNCOMMON
2383,UNCOMMON
3144,UNCOMMON
2301,UNCOMMON
2302,UNCOMMON
2314,UNCOMMON
2331,UNCOMMON
2343,RARE
2265,UNCOMMON
2355,UNCOMMON
2282,GOLD
2372,UNCOMMON
2384,UNCOMMON
2401,UNCOMMON
2402,UNCOMMON
2386,RARE
2403,UNCOMMON
2404,UNCOMMON
2388,RARE
2405,UNCOMMON
2389,GOLD
2406,UNCOMMON
2390,RARE
2407,UNCOMMON
2391,UNCOMMON
2408,RARE
2392,UNCOMMON
2409,UNCOMMON
2393,UNCOMMON
2410,UNCOMMON
2394,UNCOMMON
2411,UNCOMMON
2395,RARE
2412,UNCOMMON
2413,UNCOMMON
2397,UNCOMMON
2414,UNCOMMON
2398,RARE
2399,UNCOMMON
2400,RARE
2416,RARE
2417,UNCOMMON
2418,UNCOMMON
2419,UNCOMMON
2420,RARE
2421,UNCOMMON
2422,GOLD
2423,RARE
2424,UNCOMMON
2425,RARE
2426,RARE
2428,UNCOMMON
2429,UNCOMMON
2430,UNCOMMON
2431,UNCOMMON
2432,UNCOMMON
2433,UNCOMMON
2434,UNCOMMON
2435,UNCOMMON
2436,EPIC
2437,UNCOMMON
2438,UNCOMMON
2439,RARE
2440,RARE
2441,RARE
2442,UNCOMMON
2443,UNCOMMON
2445,UNCOMMON
2446,GOLD
2447,UNCOMMON
2448,UNCOMMON
2449,RARE
2450,UNCOMMON
2451,EPIC
2452,GOLD
2453,RARE
2454,UNCOMMON
2455,GOLD
2457,UNCOMMON
2458,GOLD
2459,UNCOMMON
2460,UNCOMMON
2461,UNCOMMON
2462,UNCOMMON
2463,UNCOMMON
2464,GOLD
2465,RARE
2466,UNCOMMON
2467,UNCOMMON
2469,UNCOMMON
2470,UNCOMMON
2471,UNCOMMON
2472,RARE
2473,UNCOMMON
2474,UNCOMMON
2475,UNCOMMON
2476,GOLD
2477,UNCOMMON
2478,UNCOMMON
2479,RARE
2480,UNCOMMON
2481,UNCOMMON
2482,UNCOMMON
2483,UNCOMMON
2484,UNCOMMON
2486,EPIC
2487,UNCOMMON
2488,UNCOMMON
2489,UNCOMMON
2490,UNCOMMON
2491,UNCOMMON
2492,UNCOMMON
2493,UNCOMMON
2494,UNCOMMON
2495,UNCOMMON
2496,UNCOMMON
2415,UNCOMMON
2427,UNCOMMON
2497,UNCOMMON
2498,UNCOMMON
2499,UNCOMMON
2500,UNCOMMON
3148,GOLD
3149,UNCOMMON
3150,UNCOMMON
3151,UNCOMMON
3152,UNCOMMON
3154,UNCOMMON
3155,RARE
3156,UNCOMMON
3157,GOLD
3158,RARE
3159,UNCOMMON
3160,UNCOMMON
3161,EPIC
3162,UNCOMMON
3163,UNCOMMON
3164,UNCOMMON
3165,UNCOMMON
3166,GOLD
3167,UNCOMMON
3168,UNCOMMON
3169,RARE
3171,UNCOMMON
3172,GOLD
3173,UNCOMMON
3174,UNCOMMON
3175,RARE
3176,UNCOMMON
3177,UNCOMMON
3178,GOLD
3179,UNCOMMON
3180,UNCOMMON
3181,RARE
2385,UNCOMMON
2387,UNCOMMON
2396,UNCOMMON
2502,UNCOMMON
2503,UNCOMMON
2504,UNCOMMON
2505,UNCOMMON
2506,UNCOMMON
2507,GOLD
2508,RARE
2509,RARE
2510,GOLD
2512,UNCOMMON
2513,GOLD
2514,UNCOMMON
2515,UNCOMMON
2516,GOLD
2517,EPIC
2518,UNCOMMON
2519,UNCOMMON
2520,UNCOMMON
2521,UNCOMMON
2522,RARE
2523,UNCOMMON
2524,UNCOMMON
2525,UNCOMMON
2526,UNCOMMON
2527,UNCOMMON
2529,UNCOMMON
2530,UNCOMMON
2531,GOLD
2532,UNCOMMON
2533,UNCOMMON
2534,UNCOMMON
2535,UNCOMMON
2536,UNCOMMON
2537,UNCOMMON
2538,UNCOMMON
2540,GOLD
2541,UNCOMMON
2542,UNCOMMON
2543,UNCOMMON
2544,UNCOMMON
2545,EPIC
2546,UNCOMMON
2547,EPIC
2548,UNCOMMON
2549,GOLD
2550,UNCOMMON
2552,UNCOMMON
2553,UNCOMMON
2554,RARE
2555,UNCOMMON
2556,UNCOMMON
2557,RARE
2558,UNCOMMON
2559,EPIC
2560,UNCOMMON
2561,GOLD
2562,UNCOMMON
2563,UNCOMMON
2564,UNCOMMON
2565,UNCOMMON
2566,UNCOMMON
2567,RARE
2569,UNCOMMON
2570,GOLD
2571,UNCOMMON
2572,UNCOMMON
2573,UNCOMMON
2574,UNCOMMON
2575,UNCOMMON
2576,UNCOMMON
2577,RARE
2578,UNCOMMON
2579,GOLD
2501,UNCOMMON
2511,UNCOMMON
2444,UNCOMMON
2528,UNCOMMON
2456,UNCOMMON
2539,UNCOMMON
2468,RARE
2551,UNCOMMON
2485,UNCOMMON
2568,RARE
2580,UNCOMMON
2581,RARE
2582,GOLD
2583,UNCOMMON
2584,UNCOMMON
2601,UNCOMMON
2585,RARE
2602,UNCOMMON
2586,UNCOMMON
2603,UNCOMMON
2587,UNCOMMON
2604,UNCOMMON
2588,UNCOMMON
2605,UNCOMMON
2589,UNCOMMON
2590,UNCOMMON
2591,RARE
2592,UNCOMMON
2593,UNCOMMON
2594,UNCOMMON
2595,UNCOMMON
2596,UNCOMMON
2597,UNCOMMON
2598,RARE
2599,UNCOMMON
2600,UNCOMMON
2702,UNCOMMON
2703,UNCOMMON
2607,UNCOMMON
2608,UNCOMMON
2609,UNCOMMON
2610,EPIC
2611,UNCOMMON
2612,UNCOMMON
2613,EPIC
2614,UNCOMMON
2615,UNCOMMON
2616,UNCOMMON
2617,UNCOMMON
2619,UNCOMMON
2620,UNCOMMON
2621,UNCOMMON
2622,UNCOMMON
2623,UNCOMMON
2624,UNCOMMON
2625,UNCOMMON
2626,RARE
2627,UNCOMMON
2628,RARE
2629,UNCOMMON
2630,UNCOMMON
2631,UNCOMMON
2632,UNCOMMON
2633,UNCOMMON
2634,UNCOMMON
2636,UNCOMMON
2637,UNCOMMON
2638,UNCOMMON
2639,UNCOMMON
2640,UNCOMMON
2641,UNCOMMON
2642,UNCOMMON
2643,UNCOMMON
2644,UNCOMMON
2645,UNCOMMON
2646,UNCOMMON
2648,UNCOMMON
2649,UNCOMMON
2650,UNCOMMON
2651,UNCOMMON
2652,UNCOMMON
2653,UNCOMMON
2654,UNCOMMON
2655,RARE
2656,UNCOMMON
2657,UNCOMMON
2658,UNCOMMON
2660,UNCOMMON
2661,RARE
2662,RARE
2663,UNCOMMON
2664,UNCOMMON
2665,UNCOMMON
2666,EPIC
2667,EPIC
2668,UNCOMMON
2669,UNCOMMON
2670,UNCOMMON
2671,RARE
2672,UNCOMMON
2673,UNCOMMON
2674,RARE
2675,RARE
2677,RARE
2678,UNCOMMON
2679,RARE
2680,UNCOMMON
2681,RARE
2682,UNCOMMON
2683,UNCOMMON
2684,UNCOMMON
2685,UNCOMMON
2686,UNCOMMON
2687,EPIC
2606,UNCOMMON
2618,UNCOMMON
2635,UNCOMMON
2647,RARE
2688,UNCOMMON
2689,UNCOMMON
2690,UNCOMMON
2691,UNCOMMON
2692,UNCOMMON
2693,UNCOMMON
2694,EPIC
2695,UNCOMMON
2696,UNCOMMON
2697,RARE
2698,UNCOMMON
2699,UNCOMMON
2700,UNCOMMON
3101,UNCOMMON
3106,RARE
3107,UNCOMMON
3108,UNCOMMON
3109,GOLD
3110,UNCOMMON
3111,UNCOMMON
3113,UNCOMMON
3130,UNCOMMON
3188,UNCOMMON
3189,UNCOMMON
3190,UNCOMMON
3191,RARE
3192,RARE
3194,UNCOMMON
3195,UNCOMMON
3196,UNCOMMON
3197,RARE
3198,EPIC
3199,UNCOMMON
3200,UNCOMMON
3017,UNCOMMON
2705,UNCOMMON
2706,UNCOMMON
2707,RARE
2708,UNCOMMON
2709,UNCOMMON
2710,RARE
